STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/2/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/3/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/4/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/5/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/6/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/7/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/8/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/9/23,NA,NA,0.44,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/11/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/12/23,NA,NA,0.07,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/13/23,NA,NA,2.3,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/14/23,NA,NA,0.06,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/15/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/16/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/17/23,NA,NA,0.22,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/18/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/20/23,NA,NA,0.28,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/22/23,2,0.54,NA,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/23/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/24/23,NA,NA,0.11,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/25/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/26/23,NA,NA,0.05,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/27/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/28/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/29/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/30/23,NA,NA,0.45,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",5/31/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/1/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/2/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/3/23,NA,NA,0.7,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/4/23,NA,NA,0.17,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/5/23,NA,NA,0.05,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/7/23,2,0.29,NA,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/8/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/9/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/10/23,NA,NA,0.26,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/11/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/12/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/13/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/14/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/15/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/16/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/17/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/18/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/19/23,NA,NA,0.51,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/20/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/21/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/22/23,NA,NA,0.12,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/23/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/24/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/25/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/26/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/27/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/28/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/29/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",6/30/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",7/1/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",7/2/23,NA,NA,0.41,NA,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",7/3/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",7/4/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",7/5/23,NA,NA,0,0,NA,NA,NA,NA
US1TXKR0081,"KERRVILLE 1.6 NW, TX US",7/6/23,NA,NA,0,0,NA,NA,NA,NA
